review_id,order_id,product_id,user_id,rating,review_text,review_date
37965,17412,1955,3057,5,Item arrived damaged.,2024-05-31T07:44:53.554
17135,7915,1709,5694,2,Works perfectly!,2025-04-11T16:30:24.079
255,110,814,5833,1,Color was different from images.,2024-03-01T05:47:41.730
7230,3286,497,4423,5,Works perfectly!,2024-10-09T07:39:07.899
22368,10331,1002,6931,3,Color was different from images.,2025-10-13T03:31:50.233
17197,7943,111,7383,4,Color was different from images.,2024-11-14T08:48:21.637
28774,13235,1204,7516,3,Fast shipping and good packaging.,2024-12-19T17:05:18.299
16604,7668,900,176,2,Color was different from images.,2024-04-20T17:58:08.261
37743,17316,1856,9753,4,Fast shipping and good packaging.,2025-07-06T07:22:26.893
2279,1052,1524,8858,3,Color was different from images.,2025-05-21T05:33:59.394
4298,1966,1866,5203,5,Fast shipping and good packaging.,2024-05-22T03:59:56.307
2982,1362,1609,1224,4,Decent product for the price.,2024-09-10T10:03:46.174
20373,9413,143,7129,4,"Not as expected, quality is poor.",2024-08-08T03:28:36.058
33817,15531,589,9050,2,Fast shipping and good packaging.,2025-06-19T06:29:59.949
11756,5411,1086,6075,5,Customer service was helpful.,2024-07-25T15:32:21.942
27917,12837,329,3534,2,Value for money.,2025-09-02T21:54:24.792
21350,9869,560,1378,4,Value for money.,2025-07-20T22:57:15.147
29446,13534,84,1687,4,Value for money.,2024-08-15T14:25:24.623
41638,19103,1041,2773,2,Fast shipping and good packaging.,2025-03-08T09:48:22.048
8419,3851,1161,5,4,"Excellent product, will buy again.",2024-07-13T19:41:43.718
28217,12979,706,3481,5,Item arrived damaged.,2024-07-13T14:04:30.281
3525,1596,210,722,4,Value for money.,2024-05-09T02:34:34.242
13503,6216,297,2258,3,"Not as expected, quality is poor.",2025-10-29T03:45:47.489
23117,10667,962,5060,2,"Excellent product, will buy again.",2025-09-02T01:21:38.670
33339,15308,1169,3572,4,Fast shipping and good packaging.,2024-11-11T18:24:53.375
36349,16697,673,3914,3,Highly recommend this brand.,2025-03-19T10:04:53.037
10388,4778,554,2961,4,Customer service was helpful.,2024-01-16T04:05:25.783
16508,7622,1128,7773,5,Customer service was helpful.,2025-06-29T12:18:20.978
35265,16195,1018,4744,4,Decent product for the price.,2025-03-09T14:53:32.641
4362,1997,1473,9737,5,Value for money.,2024-10-22T17:41:59.001
10607,4881,353,286,3,"Excellent product, will buy again.",2024-12-23T00:24:12.833
42804,19672,1891,659,5,Item arrived damaged.,2024-03-17T02:03:02.804
28564,13141,149,9157,5,Decent product for the price.,2024-03-15T09:40:59.964
38356,17583,639,7593,5,Highly recommend this brand.,2025-05-05T22:22:05.576
28174,12962,694,7506,5,Customer service was helpful.,2024-06-12T23:23:10.640
24077,11110,1719,1502,3,Fast shipping and good packaging.,2024-08-21T18:08:47.294
33019,15162,179,8224,2,Highly recommend this brand.,2024-01-14T00:58:06.131
13393,6164,175,8646,3,"Excellent product, will buy again.",2024-05-29T07:52:07.462
1735,791,456,1036,2,"Not as expected, quality is poor.",2025-03-06T08:58:58.156
1162,521,225,2116,2,Value for money.,2025-03-07T05:42:00.079
16131,7460,1174,3005,2,Fast shipping and good packaging.,2024-05-22T22:55:50.058
12806,5881,621,7761,5,Fast shipping and good packaging.,2025-05-06T10:39:26.471
24261,11194,172,2951,4,Works perfectly!,2024-01-12T07:02:48.966
13739,6327,801,2894,4,Highly recommend this brand.,2024-08-05T22:43:15.925
1679,764,1602,6613,4,Customer service was helpful.,2024-10-08T20:47:52.389
19769,9138,328,1174,2,Fast shipping and good packaging.,2025-10-03T03:01:06.158
31209,14332,72,2040,5,Highly recommend this brand.,2024-09-08T12:23:25.068
38513,17653,87,154,4,Highly recommend this brand.,2025-01-26T10:43:39.470
20520,9487,588,4753,3,Works perfectly!,2025-05-01T17:35:57.611
29423,13521,510,7741,4,Customer service was helpful.,2025-01-21T07:22:37.212
38984,17863,653,638,4,"Excellent product, will buy again.",2024-08-21T03:12:27.966
29845,13715,1982,4833,4,"Not as expected, quality is poor.",2025-02-11T20:43:58.058
1072,481,30,5427,3,Value for money.,2024-05-05T00:36:50.984
161,66,1606,3806,3,Customer service was helpful.,2025-08-12T23:10:29.711
40867,18738,737,1695,4,Value for money.,2024-06-05T19:43:52.557
8151,3728,714,2414,5,Customer service was helpful.,2025-05-27T08:20:48.707
9557,4402,1307,7115,2,Customer service was helpful.,2024-11-24T08:49:06.997
15358,7080,640,8302,5,Value for money.,2025-10-07T04:32:21.853
43043,19793,1444,4783,5,Customer service was helpful.,2025-08-15T13:21:07.157
4540,2070,1366,6513,4,Value for money.,2024-06-25T20:45:13.128
17098,7899,790,3812,3,"Excellent product, will buy again.",2025-04-02T02:11:06.333
28229,12984,1839,6457,4,"Not as expected, quality is poor.",2024-08-14T17:30:29.176
15593,7199,1999,6448,3,Fast shipping and good packaging.,2024-02-21T09:10:04.005
30392,13958,1022,4558,4,Fast shipping and good packaging.,2025-07-21T12:33:23.273
22533,10408,956,5721,3,Highly recommend this brand.,2024-03-27T05:27:03.178
12631,5802,546,5695,5,"Excellent product, will buy again.",2024-02-24T04:03:54.875
19263,8905,266,1588,3,Item arrived damaged.,2024-01-26T22:49:22.136
13188,6060,1886,7780,5,Works perfectly!,2025-09-08T16:33:39.490
33265,15278,1702,2291,1,Highly recommend this brand.,2024-06-16T09:25:08.654
26293,12113,1005,4403,5,Item arrived damaged.,2024-08-08T10:10:55.738
26000,11981,242,6673,3,"Excellent product, will buy again.",2025-05-11T18:12:38.134
33882,15560,336,4525,4,Decent product for the price.,2024-12-27T20:34:19.262
20683,9561,1189,6328,3,Works perfectly!,2025-04-07T16:34:42.029
855,382,1959,7177,5,"Excellent product, will buy again.",2025-10-31T19:12:09.557
15592,7199,566,6448,5,Highly recommend this brand.,2025-06-17T03:14:50.630
1961,904,164,8755,4,Item arrived damaged.,2024-12-12T09:29:09.194
31260,14356,290,7243,5,Customer service was helpful.,2024-09-15T06:09:40.326
9647,4442,1791,2268,2,"Not as expected, quality is poor.",2025-04-21T04:42:54.388
30638,14073,11,7881,4,"Not as expected, quality is poor.",2024-01-16T12:56:47.820
12384,5690,866,8857,2,Fast shipping and good packaging.,2025-04-15T13:04:42.858
8029,3675,339,8350,4,Customer service was helpful.,2024-01-20T10:17:54.803
1451,653,1534,7928,1,Value for money.,2024-06-28T01:28:41.247
1667,761,969,2209,2,Decent product for the price.,2025-02-19T13:46:58.881
12837,5897,2,4502,3,Value for money.,2025-10-16T18:24:31.818
23242,10722,181,6986,3,Fast shipping and good packaging.,2025-10-01T17:24:03.942
21576,9966,1071,9154,3,Color was different from images.,2024-06-24T05:53:38.911
40656,18639,1705,1679,1,Customer service was helpful.,2025-11-06T14:06:28.717
1562,705,1778,7438,4,Color was different from images.,2024-04-12T03:20:34.325
5416,2466,979,2178,4,Item arrived damaged.,2024-09-05T00:47:42.193
6353,2872,1343,5699,3,Customer service was helpful.,2024-07-20T10:30:28.714
36208,16628,761,1910,2,Fast shipping and good packaging.,2025-07-02T07:07:28.508
3158,1432,757,3463,3,Decent product for the price.,2025-05-08T00:04:05.432
16267,7514,989,5978,2,Value for money.,2025-05-23T20:02:03.938
1665,760,1847,7015,3,Color was different from images.,2025-06-26T14:50:58.759
43509,19994,1043,6442,3,Decent product for the price.,2025-11-04T22:21:04.696
12927,5939,1912,60,4,Fast shipping and good packaging.,2024-12-18T14:08:16.816
41391,18984,914,8790,4,"Not as expected, quality is poor.",2024-07-28T07:30:43.839
16066,7420,1378,9070,5,Fast shipping and good packaging.,2025-10-11T18:53:02.775
525,234,456,8714,4,Decent product for the price.,2024-10-03T00:46:50.696
22815,10534,1743,2707,4,"Excellent product, will buy again.",2024-01-29T17:43:24.138
29228,13445,575,5492,3,"Excellent product, will buy again.",2025-01-10T22:19:54.897
586,262,178,9315,5,Fast shipping and good packaging.,2025-08-31T16:10:55.019
3071,1396,1477,5019,1,Fast shipping and good packaging.,2025-07-19T12:28:54.989
35730,16404,309,9244,5,Decent product for the price.,2025-06-19T13:25:46.202
26587,12247,1138,5000,5,Fast shipping and good packaging.,2024-06-19T18:21:53.618
38640,17705,422,1492,3,Fast shipping and good packaging.,2025-04-19T23:39:39.202
35970,16522,841,9308,4,Color was different from images.,2025-06-28T01:48:23.407
19209,8881,1982,7975,3,Highly recommend this brand.,2024-03-21T19:22:07.779
30978,14229,1648,3734,2,Fast shipping and good packaging.,2024-02-11T12:45:56.753
26315,12125,507,9282,4,Color was different from images.,2025-06-02T06:16:59.429
5577,2541,1519,6441,3,"Not as expected, quality is poor.",2025-05-29T10:38:59.948
13968,6430,1220,2053,4,Item arrived damaged.,2025-10-26T05:00:08.641
40870,18739,1964,6000,4,"Excellent product, will buy again.",2024-12-07T12:21:00.661
4768,2167,1813,9830,1,Item arrived damaged.,2024-12-10T03:56:15.556
34129,15667,1177,8439,4,Highly recommend this brand.,2024-02-29T10:02:17.822
7335,3336,1612,1339,3,Color was different from images.,2025-11-08T14:08:31.002
4912,2238,546,2426,3,"Not as expected, quality is poor.",2025-05-12T13:48:01.344
33244,15266,758,2223,4,Customer service was helpful.,2024-04-09T17:35:52.351
34094,15650,812,3613,5,Item arrived damaged.,2025-09-12T18:24:12.294
1576,711,1596,7971,5,Works perfectly!,2025-10-06T01:48:48.159
38682,17723,591,3516,5,Color was different from images.,2025-02-03T22:04:09.891
1527,688,1444,4942,3,"Not as expected, quality is poor.",2024-10-19T04:46:39.286
33702,15480,1450,7532,5,Works perfectly!,2024-04-30T17:15:24.583
25989,11976,1561,8954,4,Decent product for the price.,2025-05-13T02:32:41.749
26417,12172,1806,2491,4,"Not as expected, quality is poor.",2024-09-20T05:36:30.624
37631,17271,859,7867,3,Decent product for the price.,2025-08-27T06:49:11.845
36984,16969,247,2414,2,"Not as expected, quality is poor.",2025-02-06T08:14:12.521
30496,14007,1696,5157,4,"Not as expected, quality is poor.",2024-04-04T22:56:52.904
9071,4160,334,2411,5,"Excellent product, will buy again.",2024-05-19T20:41:14.626
23563,10870,1752,2351,5,Color was different from images.,2025-07-17T08:26:49.599
27537,12660,1456,183,4,Customer service was helpful.,2025-02-25T13:18:41.061
41151,18873,1081,6763,3,Customer service was helpful.,2024-06-01T12:48:31.010
2775,1275,882,583,4,Item arrived damaged.,2024-11-19T19:01:22.893
11033,5077,1925,4459,3,Value for money.,2024-05-04T04:44:48.368
21535,9948,497,4017,2,Customer service was helpful.,2025-07-31T06:51:40.030
34124,15665,1107,8563,4,Value for money.,2025-03-21T08:51:06.054
1122,503,549,7357,4,Value for money.,2024-09-02T18:05:02.747
41019,18808,314,4157,1,Fast shipping and good packaging.,2025-07-11T10:28:25.385
29416,13519,218,9505,4,"Not as expected, quality is poor.",2025-02-04T19:07:29.870
36366,16703,377,3779,3,Customer service was helpful.,2025-04-15T09:59:16.644
19596,9062,1031,1080,5,Highly recommend this brand.,2024-09-05T15:12:48.063
6862,3105,1554,358,2,Decent product for the price.,2025-03-05T11:24:22.482
35332,16223,854,7881,4,Customer service was helpful.,2024-04-23T05:59:05.655
16360,7555,655,6994,5,Works perfectly!,2024-04-27T15:46:23.030
27343,12572,1345,8059,5,Decent product for the price.,2025-06-21T05:23:52.553
42706,19621,1962,4223,1,Customer service was helpful.,2025-11-03T20:20:44.903
10104,4643,126,3722,4,Fast shipping and good packaging.,2025-03-08T21:25:38.128
35025,16088,1298,1075,2,Value for money.,2025-05-26T07:14:28.053
12397,5696,1326,7394,3,"Excellent product, will buy again.",2025-05-09T06:53:37.540
22653,10460,996,1181,5,"Not as expected, quality is poor.",2024-09-22T13:20:57.025
18942,8744,888,7601,4,"Excellent product, will buy again.",2024-04-14T02:54:23.747
30011,13793,278,9959,2,Decent product for the price.,2024-12-21T23:39:55.578
20673,9557,987,2722,2,Customer service was helpful.,2024-12-23T20:52:41.469
19873,9193,1901,930,4,Decent product for the price.,2025-11-08T06:12:33.463
13115,6024,243,8774,5,"Not as expected, quality is poor.",2024-03-25T04:13:00.266
39586,18151,1722,5355,4,"Excellent product, will buy again.",2024-01-01T17:51:08.586
29636,13617,1360,1158,5,Highly recommend this brand.,2025-08-05T19:47:05.026
24334,11230,180,4242,4,Value for money.,2024-03-10T13:32:36.996
26184,12062,1937,3007,4,Fast shipping and good packaging.,2025-06-08T02:52:17.494
15297,7048,836,6105,4,Value for money.,2024-08-28T22:01:27.302
42772,19654,1005,4713,1,Value for money.,2025-03-07T11:13:22.458
25006,11542,893,4236,4,Highly recommend this brand.,2024-01-01T10:19:11.941
4567,2082,692,7900,4,Item arrived damaged.,2025-01-01T22:20:27.274
17993,8321,1436,5504,3,Highly recommend this brand.,2024-05-04T15:03:53.697
30376,13950,798,3562,5,Decent product for the price.,2024-06-01T21:54:53.107
12652,5809,1564,7123,3,Fast shipping and good packaging.,2024-12-26T16:40:33.158
7748,3532,620,183,4,"Excellent product, will buy again.",2024-04-24T04:39:15.036
43473,19982,1034,2640,3,"Not as expected, quality is poor.",2025-01-02T13:00:16.718
12373,5683,218,4474,2,Customer service was helpful.,2025-04-16T21:19:42.462
23129,10672,1200,5067,4,Item arrived damaged.,2024-10-13T11:15:22.373
11354,5225,1905,3567,2,Item arrived damaged.,2024-02-28T14:06:28.483
32868,15088,1686,2123,4,"Not as expected, quality is poor.",2024-09-11T18:37:24.659
38988,17865,427,7838,2,"Excellent product, will buy again.",2025-08-20T20:04:01.938
16996,7850,790,1699,2,Decent product for the price.,2024-01-14T11:53:13.906
18678,8629,1267,6378,4,Decent product for the price.,2024-12-22T19:52:20.215
929,416,173,5686,4,Fast shipping and good packaging.,2025-10-28T15:20:10.046
3215,1455,1891,2779,5,Item arrived damaged.,2024-12-27T18:55:03.358
27207,12511,729,9567,3,Item arrived damaged.,2025-09-03T21:24:09.515
33653,15455,1690,8641,4,Item arrived damaged.,2024-12-13T12:05:42.235
25712,11857,1538,1139,3,Value for money.,2025-07-16T07:35:19.006
13120,6025,1207,7472,3,Works perfectly!,2024-06-18T09:25:14.655
1588,719,931,4314,5,Fast shipping and good packaging.,2024-10-14T15:52:52.495
22949,10589,1647,4696,5,Highly recommend this brand.,2024-06-10T03:33:28.436
34887,16014,896,8605,5,Item arrived damaged.,2024-01-08T18:36:23.018
16413,7576,1546,3148,5,Value for money.,2025-07-21T23:03:38.661
1174,524,441,2490,5,Item arrived damaged.,2025-05-09T01:18:26.793
24624,11364,827,7992,3,Customer service was helpful.,2024-12-28T17:30:41.131
40886,18746,285,8763,4,Item arrived damaged.,2024-04-29T20:33:47.972
11548,5315,648,4612,4,"Not as expected, quality is poor.",2024-06-04T03:40:26.192
24462,11287,18,9514,3,Highly recommend this brand.,2025-02-22T19:02:31.689
10246,4716,138,6504,3,Decent product for the price.,2024-04-16T05:19:26.022
17505,8086,879,1099,4,Works perfectly!,2024-02-23T16:36:41.974
4846,2204,855,5045,2,Decent product for the price.,2024-03-03T01:27:49.978
18763,8669,1154,1000,5,Item arrived damaged.,2025-08-12T05:01:32.449
38296,17553,1256,4444,5,Highly recommend this brand.,2024-04-11T15:45:54.959
14375,6619,1366,5455,1,Highly recommend this brand.,2024-11-29T04:13:14.196
32703,15012,1169,6974,4,"Excellent product, will buy again.",2024-08-15T00:59:23.940
37303,17121,655,7567,3,Value for money.,2025-11-07T10:13:09.093
30754,14120,1297,2185,4,Fast shipping and good packaging.,2024-07-20T18:40:49.536
41261,18927,467,7479,4,Customer service was helpful.,2024-03-29T09:25:45.655
23473,10827,84,3819,3,Value for money.,2024-03-12T14:08:24.867
1624,743,1877,6770,4,Decent product for the price.,2024-01-06T23:07:06.388
11074,5097,1679,8824,3,Fast shipping and good packaging.,2025-01-16T10:22:41.006
17949,8297,222,3699,5,"Not as expected, quality is poor.",2024-01-19T08:54:55.286
38355,17582,1048,8193,3,"Excellent product, will buy again.",2024-11-04T10:56:04.121
7338,3337,835,948,4,Customer service was helpful.,2024-11-01T04:50:29.651
5714,2596,1023,6608,4,"Not as expected, quality is poor.",2025-05-18T13:44:19.629
26413,12170,1398,4980,4,Works perfectly!,2024-11-07T04:39:02.139
20059,9271,647,6993,3,Highly recommend this brand.,2025-01-27T18:01:09.277
22419,10353,713,3842,5,"Not as expected, quality is poor.",2024-04-19T14:08:50.231
35170,16154,1702,6214,4,Customer service was helpful.,2024-03-13T14:09:52.262
30600,14056,746,3472,4,"Not as expected, quality is poor.",2025-05-09T16:14:47.299
20231,9347,197,9439,4,"Excellent product, will buy again.",2025-10-10T23:12:55.680
26989,12418,116,3120,5,Item arrived damaged.,2024-03-11T00:49:01.621
10741,4943,90,7117,3,Fast shipping and good packaging.,2025-06-15T03:49:17.714
3321,1504,862,264,2,Customer service was helpful.,2025-10-28T16:30:43.107
14340,6604,1845,8810,2,Highly recommend this brand.,2025-06-04T18:50:53.392
8347,3819,1903,8174,2,Customer service was helpful.,2025-02-05T22:25:03.668
30142,13848,1062,3830,1,Value for money.,2024-02-25T14:46:03.050
41686,19124,658,8331,5,Fast shipping and good packaging.,2024-11-05T10:36:13.398
29903,13742,172,7536,3,Item arrived damaged.,2025-01-05T15:36:46.390
10603,4879,1623,6078,1,"Not as expected, quality is poor.",2025-04-02T22:26:43.999
16986,7845,1702,3213,4,"Excellent product, will buy again.",2025-05-10T04:40:52.670
35681,16382,1560,4195,3,Value for money.,2024-10-09T00:15:16.333
41454,19015,669,8204,3,Item arrived damaged.,2024-06-16T22:15:42.607
4247,1939,700,6519,5,Value for money.,2025-09-21T15:34:22.433
42206,19378,857,1708,3,Works perfectly!,2025-03-14T16:39:04.578
10525,4843,55,5573,2,"Excellent product, will buy again.",2024-02-15T01:39:26.740
34700,15929,77,8055,4,Works perfectly!,2024-04-02T15:44:15.048
12536,5759,161,6609,3,Customer service was helpful.,2024-05-15T22:45:37.152
13650,6284,1959,2656,1,Color was different from images.,2025-04-30T13:37:55.885
15158,6984,1763,6735,2,Fast shipping and good packaging.,2025-02-10T23:02:59.684
11194,5158,312,5881,5,"Not as expected, quality is poor.",2024-03-25T09:13:13.203
9331,4285,1547,6966,4,"Excellent product, will buy again.",2025-11-13T01:51:30.856
41707,19134,208,7327,4,Color was different from images.,2025-05-11T20:22:49.976
27723,12748,521,4499,2,Value for money.,2025-09-16T06:26:58.293
34580,15872,95,1886,4,Color was different from images.,2025-07-01T09:32:20.346
10512,4840,896,9402,4,Decent product for the price.,2025-09-18T10:56:03.813
33761,15507,1180,6576,4,Item arrived damaged.,2024-07-24T14:12:19.267
12448,5721,409,6648,3,Item arrived damaged.,2025-01-22T12:09:14.973
12075,5555,1747,2124,3,"Not as expected, quality is poor.",2025-01-14T08:35:10.016
21532,9947,1373,1543,1,Decent product for the price.,2025-08-23T08:45:32.208
5903,2677,820,4086,5,Highly recommend this brand.,2025-03-05T22:36:19.558
31402,14419,289,8774,3,Highly recommend this brand.,2025-07-15T07:13:37.772
30905,14194,963,3521,5,Color was different from images.,2024-04-24T22:47:42.546
25098,11587,519,6031,3,Decent product for the price.,2025-01-14T11:54:21.765
2492,1147,1586,1354,5,Customer service was helpful.,2025-04-02T11:20:08.243
11012,5066,1448,4573,3,Color was different from images.,2025-10-29T02:31:43.564
22668,10468,708,4629,2,"Not as expected, quality is poor.",2024-08-01T20:53:26.787
27482,12640,266,8728,5,Highly recommend this brand.,2025-06-08T04:03:02.264
2322,1070,254,7603,5,Color was different from images.,2024-11-04T07:51:27.788
24324,11224,340,2970,3,Decent product for the price.,2024-02-02T09:32:04.885
14622,6737,1242,2125,4,Highly recommend this brand.,2024-12-03T09:04:56.762
24361,11241,692,3122,5,Value for money.,2024-06-18T16:03:39.733
10219,4703,749,6703,4,Customer service was helpful.,2025-01-23T01:15:40.923
28380,13051,1283,8491,4,Color was different from images.,2024-04-29T19:10:45.514
5237,2379,1902,1733,1,Value for money.,2024-09-20T18:33:51.075
18376,8487,488,55,5,"Excellent product, will buy again.",2025-01-23T00:05:57.990
18263,8437,320,4136,2,Item arrived damaged.,2025-01-03T05:23:16.973
12428,5711,851,9941,4,Value for money.,2024-02-22T14:41:40.560
4578,2087,1666,1229,5,Customer service was helpful.,2025-03-11T05:35:21.805
42124,19336,512,6596,5,Highly recommend this brand.,2024-10-04T05:30:42.044
24277,11203,311,591,5,Works perfectly!,2025-08-10T00:04:56.499
853,381,1012,206,5,Decent product for the price.,2025-03-08T10:55:39.275
10413,4791,769,7184,4,"Not as expected, quality is poor.",2025-04-07T21:59:50.977
2476,1140,1826,6508,4,"Excellent product, will buy again.",2025-09-19T09:12:52.281
5691,2586,1319,127,2,"Not as expected, quality is poor.",2025-08-18T11:09:51.244
29021,13353,1069,5902,3,Item arrived damaged.,2025-06-16T09:35:15.418
5168,2350,261,8565,5,"Not as expected, quality is poor.",2024-06-11T22:14:30.346
28201,12971,1777,4917,5,"Excellent product, will buy again.",2025-08-07T05:29:25.632
25007,11543,825,8774,3,"Excellent product, will buy again.",2025-05-24T23:19:13.331
16687,7708,1552,6921,2,Decent product for the price.,2024-02-19T22:37:59.152
29838,13712,1192,4153,5,Value for money.,2024-12-29T10:31:32.045
32467,14910,1315,3275,3,Works perfectly!,2025-06-07T02:41:37.377
4862,2211,593,4033,4,Customer service was helpful.,2025-07-01T17:27:14.317
11427,5261,1250,5001,4,Value for money.,2024-04-14T11:21:30.612
7083,3209,1147,5494,4,Fast shipping and good packaging.,2025-05-10T08:59:14.180
36772,16871,114,3209,3,"Excellent product, will buy again.",2024-01-31T12:24:21.129
27852,12810,236,2494,3,Color was different from images.,2024-07-04T09:24:45.057
7044,3191,853,5900,3,Works perfectly!,2024-06-12T05:24:32.142
16520,7627,1330,4201,2,"Not as expected, quality is poor.",2024-03-19T14:01:51.151
35907,16493,272,8745,5,"Not as expected, quality is poor.",2025-03-01T12:45:32.257
12339,5669,145,4538,3,Highly recommend this brand.,2025-07-31T21:59:53.607
35229,16180,879,6454,4,Color was different from images.,2024-07-25T21:48:49.453
27778,12776,1615,6385,4,Decent product for the price.,2025-11-11T14:29:31.268
10359,4764,879,1788,4,Value for money.,2025-07-17T03:13:56.117
26769,12319,543,839,5,Works perfectly!,2025-06-26T16:23:10.862
13480,6207,1512,5929,4,"Not as expected, quality is poor.",2024-07-11T03:59:08.109
1173,524,127,2490,3,Works perfectly!,2024-01-16T16:33:24.712
36155,16604,1962,104,5,Value for money.,2025-07-30T03:43:35.240
34995,16074,1816,2775,4,Decent product for the price.,2025-01-17T21:59:05.562
25321,11683,266,3510,3,Decent product for the price.,2024-07-26T15:12:26.643
9024,4136,1705,9896,4,"Excellent product, will buy again.",2024-09-13T23:46:07.863
11386,5242,1392,4324,5,"Excellent product, will buy again.",2025-04-17T20:15:40.328
15101,6961,1198,7854,4,Item arrived damaged.,2024-01-30T18:24:46.060
16777,7748,840,1472,5,Customer service was helpful.,2025-04-05T10:53:53.258
10398,4780,920,1,3,Color was different from images.,2024-02-09T00:00:12.804
27472,12635,799,3263,5,"Excellent product, will buy again.",2025-03-21T12:18:31.181
4019,1831,765,8947,5,Works perfectly!,2024-01-31T07:15:41.593
35230,16180,1941,6454,2,Item arrived damaged.,2025-05-11T16:58:16.229
35811,16449,821,5538,1,Color was different from images.,2025-10-26T20:44:32.237
38201,17518,735,4381,3,Customer service was helpful.,2025-03-19T16:33:02.623
38142,17492,1684,6026,4,"Excellent product, will buy again.",2024-10-01T08:12:54.386
27825,12797,817,8265,4,Works perfectly!,2025-03-09T13:51:27.506
387,174,1922,7238,4,"Excellent product, will buy again.",2025-07-25T11:04:07.210
38563,17675,845,6154,3,Decent product for the price.,2025-11-06T05:05:12.691
6340,2866,1172,6998,2,Item arrived damaged.,2025-06-08T03:03:54.098
21185,9793,907,6076,4,Customer service was helpful.,2024-11-16T05:06:30.786
32231,14805,972,5757,5,Works perfectly!,2024-02-15T19:26:03.733
25900,11940,868,4957,3,"Not as expected, quality is poor.",2025-08-09T01:54:59.525
16648,7687,55,9914,3,Highly recommend this brand.,2025-06-13T09:31:48.556
27763,12768,1888,4596,4,"Excellent product, will buy again.",2024-06-29T11:53:00.104
38718,17740,361,7889,3,Item arrived damaged.,2025-06-26T18:48:55.974
19593,9061,73,8797,2,Value for money.,2024-10-20T11:57:05.771
9746,4482,55,8024,5,"Excellent product, will buy again.",2025-02-06T02:24:23.070
28304,13015,516,220,3,Item arrived damaged.,2024-09-27T11:30:49.691
31871,14634,457,8530,5,Highly recommend this brand.,2024-05-07T15:57:06.037
20663,9554,18,2461,3,Fast shipping and good packaging.,2025-01-02T10:40:20.019
36243,16645,1234,5796,5,"Excellent product, will buy again.",2025-06-02T17:38:41.914
8318,3806,1381,1196,2,Decent product for the price.,2024-12-11T14:55:36.521
39683,18197,1200,9150,2,Highly recommend this brand.,2025-06-17T15:43:06.237
8625,3948,85,8449,4,Decent product for the price.,2025-03-18T20:21:36.088
1657,757,1374,2852,5,Decent product for the price.,2025-01-15T18:13:21.280
16293,7524,553,9162,4,Highly recommend this brand.,2024-01-22T13:58:52.342
8197,3748,1628,7072,1,Works perfectly!,2024-10-02T19:07:05.894
38208,17521,1670,126,5,Value for money.,2025-04-05T20:43:51.046
26550,12231,888,7530,2,Color was different from images.,2024-06-09T15:16:54.306
10394,4779,930,6620,4,Fast shipping and good packaging.,2024-09-29T22:05:50.935
18341,8473,1231,1550,2,Value for money.,2024-06-24T09:40:31.068
11047,5081,1468,8917,4,Value for money.,2024-02-22T05:17:29.843
8792,4025,326,5431,4,Decent product for the price.,2024-05-26T22:41:01.174
29595,13603,1412,2760,2,Item arrived damaged.,2024-05-27T12:01:15.708
30934,14208,276,369,3,Item arrived damaged.,2025-02-04T00:28:45.255
2155,993,980,2006,5,"Not as expected, quality is poor.",2025-10-17T04:07:18.459
34910,16027,1345,6461,3,Fast shipping and good packaging.,2024-03-03T10:21:53.111
25621,11821,864,3304,5,Fast shipping and good packaging.,2025-04-09T19:17:44.107
20267,9366,86,684,5,Fast shipping and good packaging.,2025-11-04T07:31:49.073
27969,12864,258,7510,4,Works perfectly!,2024-12-24T12:24:33.718
25827,11904,1323,3010,5,Decent product for the price.,2024-08-24T18:01:10.399
13802,6356,1043,7754,5,"Excellent product, will buy again.",2024-04-18T17:19:48.544
14280,6573,1306,8616,2,Value for money.,2025-11-10T09:45:17.843
20085,9284,1107,1529,3,"Not as expected, quality is poor.",2025-05-25T18:03:24.205
13580,6250,1294,5556,3,"Excellent product, will buy again.",2024-07-12T04:47:31.834
19062,8800,1416,9336,3,Fast shipping and good packaging.,2025-01-22T14:13:30.106
31091,14280,1736,7142,5,Highly recommend this brand.,2025-02-22T10:50:36.190
544,244,1810,9876,3,Highly recommend this brand.,2024-11-18T05:58:06.386
31549,14487,1118,4921,5,"Excellent product, will buy again.",2025-06-27T04:27:32.509
604,269,313,7667,1,"Excellent product, will buy again.",2024-05-12T22:43:36.637
13549,6236,1621,217,4,Value for money.,2024-10-28T06:37:50.182
32115,14746,463,550,4,Fast shipping and good packaging.,2024-11-03T18:45:13.182
35956,16514,1116,1077,3,Fast shipping and good packaging.,2025-05-14T11:01:32.009
1443,649,402,2649,3,Works perfectly!,2024-06-25T06:17:15.162
5764,2616,1577,6090,3,Decent product for the price.,2024-04-08T10:16:02.603
10490,4829,935,5109,3,Value for money.,2024-04-18T15:59:30.147
20055,9269,440,9568,4,Fast shipping and good packaging.,2025-07-02T03:07:28.138
11796,5428,1499,7070,5,Works perfectly!,2024-08-24T23:58:02.773
15838,7312,56,4225,5,"Excellent product, will buy again.",2024-12-14T09:24:06.900
21477,9922,726,4321,4,Color was different from images.,2025-03-20T11:13:28.383
20884,9650,1796,2329,4,Value for money.,2025-04-19T19:10:14.896
24710,11397,874,6548,3,Highly recommend this brand.,2024-12-19T00:24:39.623
18230,8424,837,735,2,Item arrived damaged.,2025-01-03T22:32:32.883
