order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
20663,9554,18,2461,1,47.18,47.18
20664,9554,1426,2461,2,187.75,375.5
20665,9554,1868,2461,1,299.8,299.8
20666,9555,382,5018,1,466.25,466.25
20667,9556,1545,3749,1,1.49,1.49
20668,9556,1209,3749,1,8.24,8.24
20669,9556,112,3749,1,65.21,65.21
20670,9557,433,2722,1,5.28,5.28
20671,9557,885,2722,1,606.7,606.7
20672,9557,243,2722,2,159.88,319.76
20673,9557,987,2722,2,66.46,132.92
20674,9557,640,2722,1,130.31,130.31
20675,9558,627,7870,1,45.74,45.74
20676,9558,740,7870,1,73.39,73.39
20677,9558,1939,7870,2,47.96,95.92
20678,9559,1669,9064,1,115.92,115.92
20679,9560,1688,9777,1,59.25,59.25
20680,9560,583,9777,2,137.49,274.98
20681,9560,140,9777,2,20.93,41.86
20682,9560,705,9777,2,62.05,124.1
20683,9561,1189,6328,1,9.98,9.98
20684,9562,825,533,3,23.92,71.76
20685,9562,808,533,1,125.02,125.02
20686,9563,1210,9015,1,66.98,66.98
20687,9563,150,9015,1,70.84,70.84
20688,9563,653,9015,1,649.28,649.28
20689,9564,474,3620,1,283.17,283.17
20690,9564,1036,3620,2,1075.65,2151.3
20691,9565,323,9989,1,694.32,694.32
20692,9565,372,9989,3,100.33,300.99
20693,9566,1115,1871,1,16.35,16.35
20694,9567,1685,7095,1,319.15,319.15
20695,9568,1287,1206,2,126.29,252.58
20696,9568,122,1206,1,10.62,10.62
20697,9568,231,1206,2,178.96,357.92
20698,9569,1860,611,1,86.67,86.67
20699,9570,1604,1305,1,104.38,104.38
20700,9570,1510,1305,2,93.58,187.16
20701,9570,1149,1305,1,247.43,247.43
20702,9570,1839,1305,1,180.71,180.71
20703,9571,1525,3636,1,134.22,134.22
20704,9571,471,3636,3,181.71,545.13
20705,9571,1491,3636,2,153.2,306.4
20706,9572,1450,7237,1,108.38,108.38
20707,9573,52,8493,1,138.89,138.89
20708,9573,1911,8493,1,72.64,72.64
20709,9573,1996,8493,1,69.46,69.46
20710,9574,1239,4674,1,15.79,15.79
20711,9575,336,7350,1,121.89,121.89
20712,9575,273,7350,1,913.33,913.33
20713,9575,388,7350,2,252.09,504.18
20714,9576,1069,8377,1,250.79,250.79
20715,9576,1448,8377,1,1226.78,1226.78
20716,9576,1002,8377,2,209.1,418.2
20717,9576,276,8377,1,297.47,297.47
20718,9577,1933,6781,1,86.02,86.02
20719,9577,777,6781,1,27.19,27.19
20720,9577,419,6781,1,18.47,18.47
20721,9577,1386,6781,1,181.88,181.88
20722,9578,1294,9537,1,45.66,45.66
20723,9578,1246,9537,1,31.98,31.98
20724,9579,1916,9374,1,286.99,286.99
20725,9580,909,1912,3,72.71,218.13
20726,9580,1245,1912,1,71.41,71.41
20727,9581,532,8668,1,21.52,21.52
20728,9582,1056,8061,1,32.02,32.02
20729,9583,1070,9049,1,152.24,152.24
20730,9583,1973,9049,1,416.78,416.78
20731,9584,1722,2268,1,80.1,80.1
20732,9585,1841,9857,1,58.53,58.53
20733,9585,1036,9857,1,1075.65,1075.65
20734,9585,511,9857,1,34.13,34.13
20735,9586,385,7407,2,756.87,1513.74
20736,9587,1156,6067,1,96.56,96.56
20737,9587,478,6067,1,199.79,199.79
20738,9587,556,6067,1,54.93,54.93
20739,9587,783,6067,2,134.24,268.48
20740,9587,811,6067,1,86.16,86.16
20741,9588,146,7457,1,15.85,15.85
20742,9589,1782,5099,1,66.11,66.11
20743,9589,1551,5099,3,11.78,35.34
20744,9589,222,5099,3,21.85,65.55
20745,9590,569,4114,3,925.17,2775.51
20746,9590,1542,4114,2,355.14,710.28
20747,9590,1634,4114,1,372.7,372.7
20748,9590,299,4114,2,291.45,582.9
20749,9591,540,4603,1,337.8,337.8
20750,9591,105,4603,1,146.49,146.49
20751,9592,233,9950,1,173.94,173.94
20752,9592,1,9950,3,157.89,473.67
20753,9593,582,9839,2,318.63,637.26
20754,9593,1693,9839,1,21.06,21.06
20755,9594,309,967,1,10.7,10.7
20756,9595,1266,294,2,45.32,90.64
20757,9595,1610,294,1,77.46,77.46
20758,9596,1236,6196,1,204.78,204.78
20759,9597,650,3453,2,235.46,470.92
20760,9598,582,9587,1,318.63,318.63
20761,9599,1579,6622,2,124.87,249.74
20762,9599,1837,6622,2,72.87,145.74
20763,9599,31,6622,1,37.01,37.01
20764,9600,757,4948,1,94.95,94.95
20765,9600,614,4948,1,135.38,135.38
20766,9600,1944,4948,2,63.5,127
20767,9601,1859,1353,1,1011.71,1011.71
20768,9601,526,1353,1,9.25,9.25
20769,9601,827,1353,1,52.53,52.53
20770,9602,759,2899,1,153.06,153.06
20771,9602,746,2899,3,71.01,213.03
20772,9602,560,2899,2,16.86,33.72
20773,9602,331,2899,1,112.6,112.6
20774,9603,1332,1853,1,27.08,27.08
20775,9603,1063,1853,2,27.14,54.28
20776,9604,1455,5301,1,91.33,91.33
20777,9605,559,2478,1,59.17,59.17
20778,9605,1197,2478,1,689.05,689.05
20779,9605,1990,2478,1,431.12,431.12
20780,9606,948,5269,1,21.02,21.02
20781,9607,876,5729,1,20.23,20.23
20782,9607,480,5729,1,60.33,60.33
20783,9607,1418,5729,3,3.45,10.35
20784,9608,414,981,2,63.21,126.42
20785,9609,400,1331,1,423.67,423.67
20786,9609,731,1331,1,1236.42,1236.42
20787,9610,1154,1718,2,22.62,45.24
20788,9610,1622,1718,1,5.29,5.29
20789,9610,959,1718,1,71.72,71.72
20790,9610,1557,1718,3,75.93,227.79
20791,9610,1940,1718,2,115.22,230.44
20792,9611,1585,6237,1,45.55,45.55
20793,9612,1005,5530,1,405.41,405.41
20794,9612,1627,5530,1,11.67,11.67
20795,9612,1433,5530,2,155.2,310.4
20796,9612,658,5530,2,60.39,120.78
20797,9613,14,4581,1,99.56,99.56
20798,9614,296,5187,3,21.18,63.54
20799,9614,473,5187,1,22.53,22.53
20800,9614,1503,5187,1,126.6,126.6
20801,9615,1367,7175,1,283.47,283.47
20802,9616,702,5206,1,667.59,667.59
20803,9616,1647,5206,3,118.8,356.4
20804,9617,396,6480,2,6.95,13.9
20805,9617,230,6480,2,174.94,349.88
20806,9617,825,6480,1,23.92,23.92
20807,9617,1098,6480,2,15.26,30.52
20808,9618,1466,1700,1,104.54,104.54
20809,9618,1442,1700,1,6.07,6.07
20810,9618,18,1700,1,47.18,47.18
20811,9619,802,4326,1,173.34,173.34
20812,9619,561,4326,1,95.02,95.02
20813,9620,1890,1615,1,83.34,83.34
20814,9621,342,5616,1,90.57,90.57
20815,9621,133,5616,3,25.97,77.91
20816,9621,1296,5616,1,14.7,14.7
20817,9621,1951,5616,1,44.57,44.57
20818,9622,25,9903,2,631.84,1263.68
20819,9622,389,9903,2,460.66,921.32
20820,9622,1561,9903,1,69.68,69.68
20821,9622,1946,9903,2,62.58,125.16
20822,9623,1737,4530,1,92.24,92.24
20823,9623,1012,4530,3,1290.2,3870.6
20824,9623,208,4530,1,826.18,826.18
20825,9624,1222,9326,2,38.21,76.42
20826,9625,1174,9014,1,30.81,30.81
20827,9625,623,9014,1,52.95,52.95
20828,9625,1147,9014,1,62.75,62.75
20829,9625,366,9014,1,242.13,242.13
20830,9626,922,1195,2,140.3,280.6
20831,9626,682,1195,1,541.92,541.92
20832,9626,749,1195,1,254.08,254.08
20833,9627,47,6003,2,94.71,189.42
20834,9628,1709,9370,1,2.47,2.47
20835,9628,740,9370,2,73.39,146.78
20836,9628,1906,9370,3,17.73,53.19
20837,9628,10,9370,1,235.11,235.11
20838,9628,769,9370,1,775.52,775.52
20839,9629,1608,696,1,96.75,96.75
20840,9630,1257,1854,2,854.8,1709.6
20841,9630,1960,1854,3,738.02,2214.06
20842,9631,674,2260,1,21.11,21.11
20843,9631,675,2260,2,192.22,384.44
20844,9631,1910,2260,2,76.19,152.38
20845,9632,67,4684,2,16.13,32.26
20846,9632,1571,4684,1,34.58,34.58
20847,9632,1722,4684,1,80.1,80.1
20848,9633,989,6967,1,16.74,16.74
20849,9633,1526,6967,3,117.09,351.27
20850,9633,173,6967,1,30.32,30.32
20851,9634,1748,68,1,56.34,56.34
20852,9635,944,1763,1,20.32,20.32
20853,9635,284,1763,3,7.78,23.34
20854,9635,1046,1763,1,157.61,157.61
20855,9636,1490,8927,2,158.04,316.08
20856,9637,1118,974,2,96.96,193.92
20857,9638,1061,1500,1,297.23,297.23
20858,9639,1767,5742,1,254.74,254.74
20859,9639,757,5742,1,94.95,94.95
20860,9639,212,5742,2,246.31,492.62
20861,9639,1414,5742,1,223.69,223.69
20862,9640,880,2570,2,401.23,802.46
20863,9640,916,2570,2,81.74,163.48
20864,9640,75,2570,2,143.79,287.58
20865,9641,737,842,2,92.23,184.46
20866,9642,1418,6119,2,3.45,6.9
20867,9643,739,7710,1,70.13,70.13
20868,9644,640,4517,1,130.31,130.31
20869,9644,1034,4517,1,15.62,15.62
20870,9645,602,5386,3,52.18,156.54
20871,9645,290,5386,1,44.33,44.33
20872,9645,477,5386,2,55.28,110.56
20873,9645,1728,5386,1,82.77,82.77
20874,9646,1712,5965,1,260.48,260.48
20875,9646,626,5965,1,59.97,59.97
20876,9646,1443,5965,1,28.43,28.43
20877,9646,144,5965,2,224.43,448.86
20878,9647,1,9638,1,157.89,157.89
20879,9648,568,3831,1,16.79,16.79
20880,9648,1468,3831,1,212.1,212.1
20881,9648,734,3831,1,86.34,86.34
20882,9649,673,7194,1,224.01,224.01
20883,9650,1884,2329,1,15.66,15.66
20884,9650,1796,2329,1,45.72,45.72
20885,9650,762,2329,2,185.46,370.92
20886,9651,6,3268,2,18.61,37.22
20887,9652,1166,1775,1,61.86,61.86
20888,9653,1088,9540,1,58.95,58.95
20889,9653,942,9540,2,157,314
20890,9654,19,713,1,225.87,225.87
20891,9655,52,4289,1,138.89,138.89
20892,9656,1325,5197,2,13.34,26.68
20893,9657,1859,7411,1,1011.71,1011.71
20894,9657,884,7411,1,15.29,15.29
20895,9658,173,4583,1,30.32,30.32
20896,9658,411,4583,1,50.96,50.96
20897,9658,753,4583,3,6.75,20.25
20898,9659,1549,6750,1,13.83,13.83
20899,9660,1820,4147,3,90.19,270.57
20900,9660,880,4147,1,401.23,401.23
20901,9660,104,4147,2,40.38,80.76
20902,9660,588,4147,1,19.35,19.35
20903,9661,1805,9212,1,11.37,11.37
20904,9661,1469,9212,2,88.87,177.74
20905,9661,1783,9212,1,56.57,56.57
20906,9661,814,9212,2,680.15,1360.3
20907,9662,891,525,1,29.68,29.68
20908,9663,520,1646,2,161.29,322.58
20909,9664,206,2598,2,202.11,404.22
20910,9665,827,1035,1,52.53,52.53
20911,9666,27,8775,1,61.59,61.59
20912,9666,1730,8775,2,232.25,464.5
20913,9667,807,8843,1,1205.1,1205.1
20914,9667,397,8843,2,5.67,11.34
20915,9668,679,1872,1,496.78,496.78
20916,9669,1517,4937,2,233.7,467.4
20917,9669,1812,4937,2,713.74,1427.48
20918,9670,1253,3307,1,42.45,42.45
20919,9671,1367,1790,3,283.47,850.41
20920,9672,1133,9464,2,521,1042
20921,9672,1389,9464,1,20.84,20.84
20922,9673,1955,287,2,124.68,249.36
20923,9674,453,6699,1,17.06,17.06
20924,9675,248,3109,1,40.54,40.54
20925,9676,1075,7596,1,37.33,37.33
20926,9677,1095,2052,2,49.87,99.74
20927,9678,1344,6590,2,103.47,206.94
20928,9678,1160,6590,1,88.97,88.97
20929,9678,569,6590,1,925.17,925.17
20930,9679,592,3381,2,320.65,641.3
20931,9679,865,3381,1,158.06,158.06
20932,9679,1943,3381,1,30.26,30.26
20933,9680,1824,9172,2,1233.6,2467.2
20934,9680,1504,9172,1,1206.27,1206.27
20935,9680,867,9172,1,183.87,183.87
20936,9681,616,321,1,28.51,28.51
20937,9682,1358,771,1,54.48,54.48
20938,9682,1488,771,1,46.59,46.59
20939,9683,281,3491,2,28.99,57.98
20940,9684,1576,841,1,51.04,51.04
20941,9684,1147,841,1,62.75,62.75
20942,9684,1826,841,2,117.72,235.44
20943,9684,577,841,1,19.22,19.22
20944,9685,636,492,2,94.4,188.8
20945,9685,1989,492,2,61.57,123.14
20946,9685,1697,492,1,20.71,20.71
20947,9686,1178,3018,1,237.68,237.68
20948,9686,985,3018,2,43.24,86.48
20949,9686,1047,3018,1,49.09,49.09
20950,9686,957,3018,1,20.31,20.31
20951,9686,330,3018,2,37.03,74.06
20952,9687,652,3103,2,76.67,153.34
20953,9688,513,6966,1,11.93,11.93
20954,9688,1871,6966,1,118.36,118.36
20955,9688,548,6966,1,46,46
20956,9689,1977,6506,1,250.41,250.41
20957,9689,952,6506,3,70.34,211.02
20958,9690,246,3098,1,216.58,216.58
20959,9690,871,3098,1,15.04,15.04
20960,9690,1309,3098,1,52.93,52.93
20961,9690,1719,3098,1,268.64,268.64
20962,9690,1282,3098,1,62.28,62.28
20963,9690,550,3098,3,29.83,89.49
20964,9691,1624,5150,1,50.81,50.81
20965,9691,1829,5150,1,36.94,36.94
20966,9691,544,5150,1,248.05,248.05
20967,9691,337,5150,1,23.28,23.28
20968,9691,1827,5150,2,125.56,251.12
20969,9692,77,9298,1,27.21,27.21
20970,9692,1422,9298,1,660.72,660.72
20971,9693,14,8636,2,99.56,199.12
20972,9693,592,8636,2,320.65,641.3
20973,9694,974,3571,1,18.15,18.15
20974,9694,1431,3571,1,243.43,243.43
20975,9695,118,9291,1,13.13,13.13
20976,9695,757,9291,1,94.95,94.95
20977,9696,1138,5567,1,65.95,65.95
20978,9696,701,5567,1,349.01,349.01
20979,9697,206,7701,1,202.11,202.11
20980,9697,1841,7701,2,58.53,117.06
20981,9697,1913,7701,1,7.76,7.76
20982,9697,1152,7701,2,79.18,158.36
20983,9697,1493,7701,1,992.56,992.56
20984,9697,511,7701,3,34.13,102.39
20985,9698,781,1843,1,94.61,94.61
20986,9698,379,1843,1,12.81,12.81
20987,9698,1914,1843,2,948.69,1897.38
20988,9699,1626,2350,1,30.12,30.12
20989,9699,1088,2350,1,58.95,58.95
20990,9700,691,5313,2,3.96,7.92
20991,9700,1775,5313,1,23.52,23.52
20992,9700,1662,5313,1,25.06,25.06
20993,9700,934,5313,1,24.37,24.37
20994,9701,1834,6402,1,32.08,32.08
20995,9701,1170,6402,1,30.76,30.76
20996,9701,1924,6402,1,5.58,5.58
20997,9701,1924,6402,1,5.58,5.58
20998,9701,1041,6402,1,17.03,17.03
20999,9702,1694,7160,2,34.17,68.34
21000,9702,1872,7160,2,1217.83,2435.66
21001,9702,461,7160,1,1700.35,1700.35
21002,9702,414,7160,1,63.21,63.21
21003,9703,1161,4059,1,12.66,12.66
21004,9704,1258,1256,3,97.42,292.26
21005,9704,191,1256,1,47.14,47.14
21006,9705,883,9811,1,139.02,139.02
21007,9706,614,5423,1,135.38,135.38
21008,9706,1302,5423,1,13.29,13.29
21009,9706,531,5423,1,167.72,167.72
21010,9706,1278,5423,1,1194.94,1194.94
21011,9706,163,5423,1,31.44,31.44
21012,9707,1614,6900,2,97.47,194.94
21013,9708,1933,4438,2,86.02,172.04
21014,9708,1690,4438,1,257.99,257.99
21015,9709,1874,3172,1,605.36,605.36
21016,9710,753,6515,3,6.75,20.25
21017,9711,1612,4055,1,83.13,83.13
21018,9711,1601,4055,1,93.07,93.07
21019,9712,1140,3811,2,124.59,249.18
21020,9712,126,3811,1,423.57,423.57
21021,9713,122,653,1,10.62,10.62
21022,9713,1396,653,2,21.3,42.6
21023,9713,703,653,1,26.39,26.39
21024,9713,734,653,1,86.34,86.34
21025,9714,1252,2428,1,76.91,76.91
21026,9714,552,2428,1,190.22,190.22
21027,9714,215,2428,1,34.28,34.28
21028,9714,253,2428,1,46.4,46.4
21029,9714,1248,2428,1,1233.14,1233.14
21030,9715,516,4269,1,253.68,253.68
21031,9715,1167,4269,1,294.72,294.72
21032,9716,587,620,1,15.87,15.87
21033,9716,1245,620,1,71.41,71.41
21034,9716,646,620,1,19.76,19.76
21035,9716,1241,620,3,14.81,44.43
21036,9717,1641,9466,1,705.88,705.88
21037,9717,1553,9466,1,37.23,37.23
21038,9717,104,9466,1,40.38,40.38
21039,9718,458,5276,2,982.1,1964.2
21040,9719,1136,4944,1,244.29,244.29
21041,9719,1608,4944,1,96.75,96.75
21042,9719,1044,4944,3,90.82,272.46
21043,9720,758,7149,1,236.7,236.7
21044,9720,476,7149,1,133.02,133.02
21045,9721,454,3995,1,231.49,231.49
21046,9722,234,2711,1,375.37,375.37
21047,9722,762,2711,1,185.46,185.46
21048,9723,669,7453,1,36.42,36.42
21049,9724,41,875,1,94.35,94.35
21050,9725,1092,8807,3,20.74,62.22
21051,9725,1106,8807,1,1071.83,1071.83
21052,9725,1578,8807,1,111.25,111.25
21053,9725,517,8807,1,60.55,60.55
21054,9725,766,8807,2,22.48,44.96
21055,9726,96,8320,1,53.16,53.16
21056,9727,1494,7449,1,18.45,18.45
21057,9727,1858,7449,1,54.55,54.55
21058,9727,1702,7449,1,154.05,154.05
21059,9727,1806,7449,1,54.34,54.34
21060,9727,124,7449,1,36.32,36.32
21061,9728,1002,4210,1,209.1,209.1
21062,9729,1941,5041,1,82.4,82.4
21063,9729,959,5041,3,71.72,215.16
21064,9730,166,8181,3,103.35,310.05
21065,9731,589,5698,3,88.66,265.98
21066,9731,793,5698,1,168,168
21067,9732,1757,676,1,206.86,206.86
21068,9732,1130,676,1,98.52,98.52
21069,9733,1610,426,1,77.46,77.46
21070,9734,789,6267,1,87.48,87.48
21071,9734,357,6267,1,1423.47,1423.47
21072,9734,435,6267,2,115.46,230.92
21073,9735,1643,4151,1,58.73,58.73
21074,9736,411,8531,3,50.96,152.88
21075,9736,1689,8531,1,297.5,297.5
21076,9736,836,8531,1,35.24,35.24
21077,9737,959,159,1,71.72,71.72
21078,9738,1794,261,1,576.97,576.97
21079,9738,1448,261,2,1226.78,2453.56
21080,9739,289,6477,1,68.32,68.32
21081,9739,991,6477,1,19.08,19.08
21082,9739,1033,6477,2,54.61,109.22
21083,9740,618,478,2,182.11,364.22
21084,9741,1013,4129,3,1047.18,3141.54
21085,9741,366,4129,3,242.13,726.39
21086,9742,755,3928,1,39.34,39.34
21087,9743,1138,2932,1,65.95,65.95
21088,9743,1617,2932,3,788.84,2366.52
21089,9744,453,5466,2,17.06,34.12
21090,9745,1425,3899,1,11.44,11.44
21091,9746,37,2903,1,44.4,44.4
21092,9746,1543,2903,1,147.11,147.11
21093,9746,958,2903,3,78.26,234.78
21094,9747,998,8106,1,57.46,57.46
21095,9748,964,977,1,32.78,32.78
21096,9749,826,8579,3,26.79,80.37
21097,9750,219,3852,1,82.2,82.2
21098,9751,640,1799,1,130.31,130.31
21099,9751,1494,1799,1,18.45,18.45
21100,9751,1772,1799,1,20.18,20.18
21101,9751,1713,1799,1,37.8,37.8
21102,9752,922,9499,2,140.3,280.6
21103,9753,701,7361,2,349.01,698.02
21104,9754,1471,2189,1,161.15,161.15
21105,9755,983,3256,2,23.58,47.16
21106,9756,1569,1431,2,51.05,102.1
21107,9756,1269,1431,3,40.03,120.09
21108,9756,722,1431,1,104.02,104.02
21109,9756,1557,1431,1,75.93,75.93
21110,9756,887,1431,1,670.63,670.63
21111,9757,1195,506,1,16.88,16.88
21112,9757,284,506,1,7.78,7.78
21113,9758,209,3755,1,144.55,144.55
21114,9758,265,3755,2,163.19,326.38
21115,9758,1220,3755,2,697.76,1395.52
21116,9759,46,9620,1,19.09,19.09
21117,9760,1254,879,1,71.59,71.59
21118,9761,1258,484,1,97.42,97.42
21119,9761,899,484,2,97.78,195.56
21120,9761,1300,484,1,60.63,60.63
21121,9761,1205,484,3,393.93,1181.79
21122,9762,752,8294,1,3.57,3.57
21123,9763,386,5537,1,495.1,495.1
21124,9763,283,5537,1,42.47,42.47
21125,9763,670,5537,1,79.6,79.6
21126,9764,576,8523,1,9.8,9.8
21127,9765,363,8276,1,61.12,61.12
21128,9765,1632,8276,1,15.64,15.64
21129,9766,636,1927,1,94.4,94.4
21130,9766,587,1927,3,15.87,47.61
21131,9766,712,1927,1,97.46,97.46
21132,9767,950,5338,1,654.76,654.76
21133,9767,855,5338,2,366.84,733.68
21134,9768,593,2227,1,82.84,82.84
21135,9768,536,2227,3,6.85,20.55
21136,9768,214,2227,2,191.69,383.38
21137,9769,360,3988,3,59.31,177.93
21138,9769,422,3988,1,257.15,257.15
21139,9769,847,3988,2,165.89,331.78
21140,9770,1925,8768,2,1340.76,2681.52
21141,9770,1148,8768,1,51.8,51.8
21142,9771,703,2549,2,26.39,52.78
21143,9771,1001,2549,1,25.73,25.73
21144,9771,520,2549,1,161.29,161.29
21145,9771,752,2549,1,3.57,3.57
21146,9772,825,5510,3,23.92,71.76
21147,9772,420,5510,1,38.79,38.79
21148,9773,351,725,1,84.8,84.8
21149,9774,103,1865,1,13.77,13.77
21150,9774,1249,1865,1,48.72,48.72
21151,9774,1334,1865,1,156.31,156.31
21152,9775,678,7605,1,152.1,152.1
21153,9775,696,7605,1,110.1,110.1
21154,9776,394,9193,1,113.67,113.67
21155,9777,710,5853,1,110.33,110.33
21156,9778,1129,5683,1,305.16,305.16
21157,9778,1748,5683,3,56.34,169.02
21158,9779,179,4710,1,172.42,172.42
21159,9780,1473,6887,2,88.39,176.78
21160,9781,1779,2398,1,57.54,57.54
21161,9782,223,9502,1,56.92,56.92
21162,9782,787,9502,1,62.47,62.47
21163,9782,100,9502,1,53.39,53.39
21164,9782,704,9502,1,194.49,194.49
21165,9783,551,5562,1,154.28,154.28
21166,9783,1292,5562,2,763.65,1527.3
21167,9783,1796,5562,1,45.72,45.72
21168,9784,1669,6500,3,115.92,347.76
21169,9784,1156,6500,1,96.56,96.56
21170,9784,1939,6500,2,47.96,95.92
21171,9785,1002,53,1,209.1,209.1
21172,9786,847,968,2,165.89,331.78
21173,9786,721,968,1,52.92,52.92
21174,9787,488,8219,1,264.67,264.67
21175,9788,107,3455,1,118.51,118.51
21176,9789,1790,3764,2,403.08,806.16
21177,9789,1964,3764,1,121.56,121.56
21178,9790,1380,6666,1,113.22,113.22
21179,9790,1611,6666,3,1028.88,3086.64
21180,9790,494,6666,1,148.44,148.44
21181,9790,506,6666,2,75.86,151.72
21182,9791,629,9119,1,210.39,210.39
21183,9792,1604,9306,1,104.38,104.38
21184,9793,450,6076,2,15.69,31.38
21185,9793,907,6076,1,54.46,54.46
21186,9793,576,6076,1,9.8,9.8
21187,9793,1989,6076,2,61.57,123.14
21188,9793,1272,6076,1,123.68,123.68
21189,9794,1694,5523,1,34.17,34.17
21190,9794,708,5523,1,208.74,208.74
21191,9794,1258,5523,1,97.42,97.42
21192,9795,1136,6596,1,244.29,244.29
21193,9795,1309,6596,3,52.93,158.79
21194,9795,316,6596,1,72.21,72.21
21195,9796,1324,2095,1,23.32,23.32
21196,9796,728,2095,1,34,34
21197,9797,935,8373,1,70.32,70.32
21198,9797,861,8373,1,81.52,81.52
21199,9797,1610,8373,1,77.46,77.46
21200,9798,634,5615,1,43.85,43.85
21201,9798,1863,5615,3,59.15,177.45
21202,9798,1365,5615,1,46.5,46.5
21203,9798,1338,5615,1,54.86,54.86
21204,9799,1879,1170,2,18.51,37.02
21205,9800,125,6015,1,59.55,59.55
21206,9800,1976,6015,2,133.71,267.42
21207,9801,1517,4918,1,233.7,233.7
21208,9802,1232,3515,1,35.41,35.41
21209,9802,440,3515,1,10.76,10.76
21210,9802,1107,3515,1,13.03,13.03
21211,9803,1933,2694,1,86.02,86.02
21212,9803,1489,2694,2,40,80
21213,9804,95,1050,1,121.02,121.02
21214,9804,567,1050,1,190.38,190.38
21215,9805,13,1673,1,19.09,19.09
21216,9805,1492,1673,2,119.02,238.04
21217,9805,1918,1673,1,103.58,103.58
21218,9805,1535,1673,1,48.09,48.09
21219,9806,1981,3269,1,9.92,9.92
21220,9806,37,3269,1,44.4,44.4
21221,9806,1935,3269,1,77.28,77.28
21222,9807,617,5537,2,45.28,90.56
21223,9808,545,7271,1,55.49,55.49
21224,9808,227,7271,2,238.61,477.22
21225,9809,769,5263,3,775.52,2326.56
21226,9809,1844,5263,1,70.23,70.23
21227,9810,717,2734,2,53.24,106.48
21228,9811,1776,5454,3,56.21,168.63
21229,9812,1289,72,2,66.74,133.48
21230,9812,1077,72,1,114.4,114.4
21231,9813,273,120,1,913.33,913.33
21232,9813,364,120,1,41.57,41.57
21233,9813,169,120,1,21.36,21.36
21234,9814,1313,7243,1,28.38,28.38
21235,9814,56,7243,1,16.78,16.78
21236,9815,1086,2707,1,14.44,14.44
21237,9816,262,5952,1,186.4,186.4
21238,9817,1928,8849,1,31.95,31.95
21239,9817,1795,8849,1,386.25,386.25
21240,9817,526,8849,1,9.25,9.25
21241,9817,1007,8849,1,182.33,182.33
21242,9818,1047,693,1,49.09,49.09
21243,9818,989,693,1,16.74,16.74
21244,9819,1850,5721,2,129.49,258.98
21245,9819,809,5721,1,232.34,232.34
21246,9819,1891,5721,2,56.77,113.54
21247,9819,268,5721,1,253.41,253.41
21248,9819,332,5721,3,33.02,99.06
21249,9820,463,4943,1,18.57,18.57
21250,9820,1118,4943,1,96.96,96.96
21251,9820,535,4943,2,62.96,125.92
21252,9821,266,7806,1,45.35,45.35
21253,9821,571,7806,1,40.7,40.7
21254,9821,1845,7806,2,74.86,149.72
21255,9821,980,7806,1,53.19,53.19
21256,9822,264,4947,1,1006.47,1006.47
21257,9822,1041,4947,1,17.03,17.03
21258,9823,1727,4613,2,228.38,456.76
21259,9823,1554,4613,3,43.35,130.05
21260,9823,286,4613,1,39.15,39.15
21261,9823,1081,4613,1,985.35,985.35
21262,9823,619,4613,1,279.09,279.09
21263,9823,545,4613,1,55.49,55.49
21264,9824,1102,6874,1,8.2,8.2
21265,9824,639,6874,1,64.23,64.23
21266,9824,947,6874,3,18.37,55.11
21267,9825,14,7748,1,99.56,99.56
21268,9826,701,9518,1,349.01,349.01
21269,9827,1896,3066,1,278.74,278.74
21270,9828,1516,496,1,104.12,104.12
21271,9828,732,496,1,52.87,52.87
21272,9828,439,496,1,115.37,115.37
21273,9829,917,9028,1,20.58,20.58
21274,9830,1674,5713,1,786.4,786.4
21275,9831,1405,7807,2,79.25,158.5
21276,9832,1139,1628,1,264.04,264.04
21277,9833,193,844,1,794.73,794.73
21278,9833,1226,844,1,188.55,188.55
21279,9833,1644,844,2,157.79,315.58
21280,9833,208,844,2,826.18,1652.36
21281,9834,848,8999,1,97.68,97.68
21282,9835,812,8908,3,24.2,72.6
21283,9835,487,8908,1,22.21,22.21
21284,9835,405,8908,1,7.85,7.85
21285,9836,984,7901,1,244.36,244.36
21286,9837,1889,7873,1,188.48,188.48
21287,9838,626,8767,1,59.97,59.97
21288,9839,1170,8123,1,30.76,30.76
21289,9839,114,8123,1,805.15,805.15
21290,9839,1448,8123,1,1226.78,1226.78
21291,9839,530,8123,1,182.23,182.23
21292,9840,695,3840,2,35.1,70.2
21293,9841,1018,3731,2,80.56,161.12
21294,9842,425,2878,1,126.93,126.93
21295,9842,942,2878,1,157,157
21296,9842,200,2878,1,13.85,13.85
21297,9843,56,2130,1,16.78,16.78
21298,9843,1085,2130,1,16.71,16.71
21299,9844,16,4041,2,9.53,19.06
21300,9845,1231,7252,1,168.03,168.03
21301,9846,707,7683,3,26,78
21302,9847,207,1582,1,227.28,227.28
21303,9847,1101,1582,1,152.38,152.38
21304,9848,295,3485,1,84.97,84.97
21305,9849,1070,6751,1,152.24,152.24
21306,9849,497,6751,1,15.21,15.21
21307,9850,407,9801,1,18.79,18.79
21308,9850,1160,9801,3,88.97,266.91
21309,9851,1957,2497,2,45.18,90.36
21310,9852,1900,3031,1,1351.78,1351.78
21311,9852,819,3031,1,159.14,159.14
21312,9853,1918,6747,1,103.58,103.58
21313,9853,1174,6747,1,30.81,30.81
21314,9854,1107,4446,2,13.03,26.06
