order_id,user_id,order_date,order_status,total_amount
8237,9935,2024-06-02T12:56:36.815,completed,672.8
8238,9817,2025-03-15T07:47:31.582,processing,27.14
8239,2021,2025-08-18T23:52:26.985,cancelled,184
8240,9196,2024-07-24T13:22:45.958,shipped,390.34
8241,5992,2024-02-27T21:11:39.376,cancelled,85.29
8242,1977,2025-10-06T09:39:02.972,completed,9.53
8243,1282,2025-10-29T03:51:07.916,cancelled,283.47
8244,9489,2025-06-21T00:46:16.867,returned,406.13
8245,7207,2025-09-11T01:13:27.069,completed,97.46
8246,1557,2024-10-16T05:24:09.894,cancelled,34.32
8247,7852,2025-02-26T08:33:30.509,shipped,176.16
8248,8068,2024-01-21T21:46:53.181,shipped,193.88
8249,23,2024-01-02T21:18:22.085,processing,835.9
8250,1992,2024-04-30T15:24:33.031,completed,2036.33
8251,163,2025-09-17T01:11:02.692,shipped,567.28
8252,6296,2025-05-04T04:44:15.435,completed,905.24
8253,7816,2024-05-29T08:19:16.019,cancelled,245.45
8254,5863,2024-12-24T12:38:09.593,shipped,174.07
8255,1999,2025-03-15T07:18:18.767,processing,295.24
8256,5697,2024-06-12T10:51:27.989,cancelled,892.23
8257,4416,2025-08-30T10:53:36.453,completed,203.17
8258,1893,2025-09-24T13:00:50.278,shipped,244.08
8259,1117,2024-09-29T10:17:13.108,completed,12.4
8260,7016,2025-05-03T02:51:30.487,processing,1088
8261,5306,2024-06-20T07:30:16.532,processing,272.23
8262,8540,2025-08-14T20:11:23.154,cancelled,184.72
8263,1853,2024-03-16T23:22:54.661,completed,86.97
8264,5756,2025-09-03T18:45:27.443,completed,300.8
8265,3846,2025-08-01T21:20:31.894,returned,685.42
8266,6498,2025-08-14T00:40:58.268,returned,370.4
8267,2114,2025-05-31T13:45:51.435,processing,970.1
8268,8717,2024-10-20T00:23:49.675,cancelled,1220.8
8269,4269,2024-09-01T11:01:33.769,completed,507.2
8270,4591,2024-01-31T20:28:04.060,shipped,22.47
8271,9321,2025-07-19T19:33:56.847,cancelled,64.39
8272,9992,2024-12-30T19:10:38.611,completed,100.62
8273,9957,2024-07-01T17:25:51.782,shipped,296.15
8274,8162,2025-02-20T00:20:43.027,cancelled,515.65
8275,594,2024-12-02T07:00:45.226,returned,136.92
8276,515,2024-11-11T19:20:34.229,shipped,82.31
8277,9015,2025-06-21T18:48:40.913,returned,409.94
8278,9383,2024-11-29T23:47:59.700,cancelled,183.87
8279,661,2025-04-10T19:05:48.318,returned,1186.09
8280,3105,2024-07-27T15:27:56.991,shipped,1217.83
8281,8171,2025-08-05T07:02:33.803,processing,62.52
8282,9202,2024-03-28T11:05:59.738,returned,1086.71
8283,8338,2025-03-30T03:17:02.065,shipped,217.26
8284,703,2024-07-09T01:39:47.371,cancelled,94.4
8285,3603,2025-09-06T20:07:42.928,cancelled,922.4
8286,5686,2024-03-26T07:16:40.931,returned,1413.25
8287,8478,2025-02-27T01:17:58.717,returned,1103.28
8288,992,2024-04-18T04:55:35.100,completed,1468.52
8289,7252,2024-04-24T13:18:42.385,shipped,297.1
8290,3270,2024-05-19T23:42:47.117,returned,520.58
8291,7874,2024-01-13T07:20:46.655,cancelled,2218.56
8292,4992,2024-03-15T17:08:58.476,processing,135.96
8293,6578,2025-06-21T23:16:49.883,processing,251.94
8294,6178,2024-09-29T14:03:02.202,completed,488.59
8295,6889,2024-09-01T08:02:20.429,returned,2.75
8296,8390,2025-03-02T20:16:07.275,cancelled,134.27
8297,3699,2024-10-12T05:53:00.068,shipped,233.44
8298,4541,2025-04-24T22:27:21.139,shipped,10.7
8299,2297,2025-04-18T00:41:29.919,processing,102.79
8300,5869,2024-08-18T15:34:04.300,completed,356.33
8301,1404,2024-05-23T05:57:44.111,cancelled,1412.41
8302,5087,2025-10-14T12:16:44.022,completed,1266.34
8303,3068,2024-09-03T21:26:32.993,shipped,51.33
8304,8018,2025-08-22T20:33:05.050,cancelled,1764.29
8305,9913,2025-10-17T16:29:49.982,completed,524.75
8306,8087,2025-07-19T01:32:21.603,processing,149.22
8307,6318,2025-03-17T05:16:41.522,returned,114.03
8308,4918,2025-11-11T04:23:47.051,shipped,114.42
8309,3604,2024-12-01T17:12:39.784,processing,675.9
8310,7690,2025-10-08T10:51:17.771,processing,1201.82
8311,2769,2024-02-10T07:20:38.865,completed,53.88
8312,3479,2025-08-27T08:28:39.845,cancelled,231.62
8313,5346,2024-03-22T23:26:44.018,returned,378.59
8314,5913,2025-07-18T06:09:29.647,returned,3267.2
8315,6701,2025-05-08T06:22:34.941,completed,364.29
8316,5542,2025-06-08T14:42:10.121,processing,26
8317,2446,2025-11-04T02:34:56.784,completed,2842.51
8318,5536,2024-02-22T11:00:31.773,processing,751.37
8319,356,2025-08-19T14:54:01.205,processing,231.84
8320,3305,2025-10-05T03:57:14.572,shipped,186.05
8321,5504,2025-08-15T09:56:41.123,processing,1377.51
8322,3486,2024-03-08T18:30:03.585,returned,626.27
8323,8245,2024-06-12T06:52:32.603,returned,4573.76
8324,2445,2025-09-30T12:25:51.380,returned,191.89
8325,7731,2025-02-20T11:22:10.677,shipped,771.84
8326,4671,2025-04-12T10:51:15.655,returned,75.6
8327,8723,2024-09-23T08:30:47.211,shipped,2370.71
8328,8809,2024-02-02T03:39:25.986,processing,1339.21
8329,1915,2025-07-24T21:31:37.187,completed,468.21
8330,314,2025-03-06T17:20:55.601,shipped,74.8
8331,8750,2024-03-28T06:16:57.981,returned,678.27
8332,416,2025-04-05T02:40:24.697,returned,3388.85
8333,3683,2025-04-09T17:31:04.464,cancelled,91.48
8334,4210,2024-08-10T08:49:31.299,completed,143.18
8335,914,2024-12-08T01:30:55.898,returned,23.37
8336,3353,2025-06-24T02:46:45.801,returned,40.8
8337,9589,2024-07-21T12:54:12.961,completed,342.12
8338,6497,2025-07-05T12:32:41.470,returned,318.28
8339,5248,2025-03-24T03:15:05.229,completed,503.48
8340,9656,2024-01-16T09:26:28.293,returned,59.51
8341,4752,2024-10-02T03:32:45.469,returned,713.04
8342,2773,2024-05-17T09:36:31.111,shipped,78.11
8343,5244,2025-04-07T21:58:07.650,shipped,229.8
8344,9509,2025-01-12T07:19:23.287,returned,140.04
8345,7604,2025-07-26T05:39:20.426,completed,261.22
8346,6714,2024-12-26T05:01:04.162,processing,145.28
8347,8827,2025-05-02T22:37:18.546,cancelled,40
8348,4367,2024-04-24T09:03:32.268,completed,566.9
8349,8333,2024-06-15T20:00:25.685,completed,36.42
8350,2987,2025-08-24T02:05:46.088,shipped,130.23
8351,3877,2025-10-26T09:38:11.281,shipped,165.59
8352,5999,2025-10-04T01:11:26.880,returned,1009.83
8353,1046,2025-10-01T11:40:28.063,processing,576.97
8354,6357,2024-09-30T12:57:41.977,processing,242.34
8355,5635,2025-10-03T20:50:41.023,cancelled,228.1
8356,4488,2025-05-01T04:06:59.331,completed,293.61
8357,1114,2024-10-24T09:10:24.751,completed,84.79
8358,4285,2025-05-08T18:43:22.781,completed,412.07
8359,9881,2024-12-05T18:37:20.339,cancelled,257.03
8360,2346,2025-01-20T10:45:35.662,returned,1720.46
8361,8862,2024-04-30T04:06:33.045,completed,188.18
8362,3681,2025-10-20T01:20:14.631,returned,461.2
8363,9043,2024-06-20T10:23:37.683,completed,43.64
8364,922,2024-09-22T14:21:04.801,returned,574.56
8365,758,2025-08-20T14:30:42.927,processing,2555.49
8366,8124,2025-09-29T16:41:26.141,completed,460.66
8367,5435,2024-07-15T11:31:54.963,shipped,1586.52
8368,9298,2024-03-18T13:56:21.093,shipped,304.83
8369,3229,2025-11-01T18:40:10.295,completed,2389.88
8370,2719,2025-08-29T19:17:42.396,processing,308.65
8371,7167,2024-04-21T03:02:57.157,completed,3059.58
8372,959,2024-08-03T09:36:54.778,returned,1197.69
8373,5103,2024-05-27T01:58:48.282,returned,128.2
8374,7166,2024-12-30T19:09:51.729,shipped,3121.09
8375,8681,2024-01-19T07:20:43.223,returned,650.56
8376,7393,2025-08-02T16:06:56.480,returned,688.52
8377,7730,2025-07-16T01:45:52.373,processing,1084.26
8378,6513,2025-02-13T01:57:08.259,returned,24.1
8379,2818,2024-06-29T18:57:53.779,completed,1195.49
8380,8569,2024-07-26T08:39:53.326,completed,1323.12
8381,7489,2025-10-25T12:30:19.045,completed,514.28
8382,1332,2024-04-18T13:17:04.206,completed,288.25
8383,284,2024-07-29T02:47:20.334,returned,112.45
8384,4083,2025-06-28T08:18:49.482,completed,380.3
8385,3735,2024-10-10T04:58:28.150,completed,424.99
8386,2194,2024-04-11T14:28:40.174,returned,386.89
8387,508,2025-03-03T07:10:28.648,shipped,1326.95
8388,472,2025-02-04T16:12:17.978,returned,142.08
8389,7450,2024-11-26T00:27:57.366,returned,699.66
8390,7521,2025-01-12T02:10:52.522,returned,912.66
8391,6708,2024-03-16T16:20:49.691,processing,118.38
8392,7680,2025-10-26T18:40:17.656,shipped,1761.08
8393,5847,2025-10-16T05:34:32.858,shipped,163.08
8394,427,2025-10-22T16:27:47.573,processing,83.19
8395,7778,2025-03-08T14:02:11.369,cancelled,339.49
8396,5375,2025-05-13T07:18:14.255,returned,834.52
8397,6582,2024-06-25T16:35:13.102,processing,1463.97
8398,2740,2025-07-10T14:59:51.248,shipped,1469.33
8399,4993,2024-12-20T12:38:46.767,returned,2703.56
8400,3489,2024-10-05T10:21:23.734,cancelled,413.72
8401,785,2025-08-04T15:19:35.337,returned,3211.69
8402,2153,2024-01-04T10:43:17.711,shipped,101.97
8403,7879,2024-12-19T09:21:01.937,completed,34.78
8404,9338,2024-08-11T17:51:47.844,returned,122.6
8405,158,2024-12-01T06:11:55.730,processing,1441.15
8406,4130,2024-12-31T01:11:34.610,processing,304.33
8407,4861,2024-07-08T20:11:25.463,processing,145.87
8408,209,2024-01-15T09:42:59.312,cancelled,615
8409,7299,2025-07-23T00:24:11.141,returned,208.92
8410,5698,2025-04-01T13:18:55.915,shipped,1248.13
8411,6085,2024-12-08T19:37:41.748,shipped,318.64
8412,8951,2024-06-07T11:34:21.246,cancelled,547.82
8413,6731,2024-08-22T11:05:22.579,returned,113.32
8414,3591,2025-08-14T02:37:42.160,shipped,1073.48
8415,6928,2025-07-10T12:09:25.572,shipped,1153.44
8416,8345,2025-02-15T12:06:39.191,completed,683.36
8417,9009,2025-02-12T05:01:57.727,completed,21.71
8418,8067,2024-04-30T23:56:01.012,cancelled,538.48
8419,8157,2025-02-09T18:54:23.856,processing,204.76
8420,1132,2025-02-13T22:25:03.713,completed,130.31
8421,2200,2024-12-19T00:27:50.273,shipped,893.85
8422,4103,2025-07-14T18:16:24.809,processing,1937.99
8423,1835,2024-10-04T16:47:16.453,returned,1322.52
8424,735,2024-12-04T03:21:18.063,completed,387.86
8425,9430,2025-02-03T11:09:47.733,completed,1800.63
8426,6274,2024-04-09T12:53:37.653,processing,1287.55
8427,5499,2025-07-21T12:49:17.434,completed,65.37
8428,5541,2025-04-23T18:12:42.034,cancelled,1582.2
8429,1435,2025-02-04T06:36:21.314,completed,39.07
8430,6218,2024-01-12T22:12:49.584,shipped,85.22
8431,9552,2025-07-08T16:48:51.939,returned,1843.82
8432,6918,2025-01-11T07:20:59.432,cancelled,647.52
8433,3249,2024-10-13T22:21:13.424,returned,9.28
8434,9316,2024-10-18T13:08:22.736,completed,21.1
8435,2255,2025-05-08T20:18:54.858,processing,62.42
8436,2768,2024-08-24T14:29:41.335,completed,69.68
8437,4136,2024-07-05T04:15:12.136,returned,94.6
8438,6367,2024-01-01T07:42:49.077,processing,4585.26
8439,8131,2024-11-21T11:09:35.816,returned,149
8440,5585,2025-06-12T09:59:29.138,processing,152.63
8441,7453,2024-10-18T13:06:39.586,completed,111.95
8442,1213,2024-05-06T21:49:23.081,returned,188.82
8443,3691,2025-09-29T21:54:25.831,cancelled,64.18
8444,6072,2024-10-12T22:20:49.883,completed,678.36
8445,3491,2024-03-05T18:47:33.502,returned,549.81
8446,7237,2024-04-25T03:32:55.840,completed,647.51
8447,379,2024-10-23T00:29:57.800,shipped,33
8448,1523,2024-04-27T02:55:04.316,completed,1559.13
8449,5423,2024-04-30T10:43:42.064,shipped,214.98
8450,244,2024-01-21T21:02:19.963,returned,414.5
8451,634,2024-07-18T23:13:54.157,completed,50.81
8452,4993,2025-02-03T19:04:39.105,shipped,498.14
8453,4943,2025-05-29T06:22:49.540,returned,220.82
8454,3211,2024-11-27T23:00:33.461,shipped,465.82
8455,2721,2025-01-14T03:52:36.941,shipped,1994.45
8456,2421,2025-01-04T02:39:53.933,shipped,364.68
8457,8311,2025-05-24T18:26:19.888,cancelled,475.79
8458,9721,2025-11-09T19:19:11.728,completed,423.18
8459,1202,2025-09-24T00:50:44.930,completed,42.48
8460,394,2024-10-11T19:17:18.014,cancelled,5112.76
8461,1104,2024-11-13T18:30:25.814,cancelled,2609.3
8462,2482,2025-07-07T05:17:25.717,cancelled,316.15
8463,2117,2024-11-02T05:48:26.828,completed,256.81
8464,5280,2025-11-14T02:19:54.111,processing,244.29
8465,7522,2025-09-04T07:31:23.528,shipped,399.58
8466,3959,2025-06-18T18:54:57.556,shipped,337.8
8467,7483,2025-10-10T22:02:44.144,shipped,3611.16
8468,2644,2024-02-20T16:47:12.774,completed,374.23
8469,9909,2024-06-20T08:41:57.604,cancelled,189.79
8470,2802,2025-06-12T01:55:07.848,returned,264.04
8471,2723,2024-09-19T16:58:20.745,returned,55.35
8472,8361,2025-01-01T09:21:01.968,shipped,481.16
8473,1550,2025-10-23T14:25:56.728,completed,371.6
8474,9871,2025-03-19T12:49:16.206,shipped,145.68
8475,7268,2025-11-05T09:47:53.075,processing,179.45
8476,7190,2024-08-18T02:41:55.018,returned,495.76
8477,4847,2025-07-15T18:04:42.446,returned,266.66
8478,6762,2024-07-29T08:14:42.767,returned,2797.38
8479,9674,2025-08-13T11:36:54.411,shipped,22.59
8480,3286,2025-10-01T09:43:00.096,processing,1788.06
8481,6190,2024-03-13T17:28:18.075,shipped,77.87
8482,9702,2024-07-07T19:44:22.467,returned,934.64
8483,9132,2025-06-06T20:06:39.636,returned,725.02
8484,5973,2025-03-15T10:38:02.588,processing,160.16
8485,6031,2024-02-16T01:12:25.448,processing,118.54
8486,1052,2024-10-26T17:13:18.873,cancelled,289.69
8487,55,2025-03-24T00:21:41.264,returned,484.5
8488,3545,2024-01-26T10:01:20.519,returned,381.9
8489,3983,2024-08-01T19:34:12.538,completed,38.32
8490,2877,2024-02-15T10:08:36.803,processing,1177.77
8491,1380,2024-06-12T12:52:45.147,cancelled,10.83
8492,5217,2025-05-15T22:47:04.802,cancelled,129.7
8493,5206,2024-03-24T17:03:31.420,processing,310.52
8494,2885,2025-01-09T00:26:45.098,completed,261.97
8495,8781,2024-09-18T21:29:50.605,completed,403.61
8496,1537,2025-10-23T23:18:54.100,cancelled,127.11
8497,3790,2025-07-12T09:00:43.612,shipped,309.92
8498,9336,2024-03-04T15:58:32.325,cancelled,326.38
8499,7983,2024-10-09T15:41:13.469,returned,156.69
8500,6860,2025-10-27T21:06:17.198,returned,35.02
8501,1574,2024-07-22T02:15:40.779,shipped,445.25
8502,5629,2024-08-06T03:42:47.827,processing,800.61
8503,8915,2025-05-25T09:52:24.154,cancelled,877.23
8504,1539,2024-09-20T18:31:16.761,processing,23.86
8505,1737,2024-11-18T02:23:46.625,shipped,725.56
8506,6885,2025-08-11T02:16:37.385,returned,834.6
8507,7913,2025-04-20T12:18:42.885,processing,542.09
8508,3982,2024-10-10T21:23:10.003,completed,1257.52
8509,6104,2025-09-20T01:43:08.813,returned,1012.66
8510,2241,2024-09-13T14:23:31.220,returned,957.21
8511,496,2024-10-17T16:28:02.706,processing,1059.06
8512,1331,2024-08-02T13:21:04.336,processing,495.41
8513,2553,2024-05-02T15:21:41.213,returned,3042.6
8514,8272,2024-06-03T02:23:17.025,completed,1841.22
8515,4532,2024-05-25T21:54:38.061,completed,612.23
8516,5922,2024-06-27T16:15:10.308,processing,2205.08
8517,2730,2024-04-14T18:10:34.395,returned,40.72
8518,2836,2024-08-26T03:29:54.292,shipped,707.67
8519,8653,2024-12-31T04:15:40.813,returned,89.96
8520,4396,2025-03-14T12:21:50.116,processing,1088.94
8521,8637,2025-06-04T15:22:33.236,returned,446.37
8522,4623,2024-07-02T21:59:12.863,shipped,1312.51
8523,2958,2024-10-02T17:46:03.245,cancelled,386.96
8524,7149,2025-02-07T04:34:26.393,processing,1231.6
8525,8349,2024-03-09T02:47:41.903,cancelled,505.82
8526,9919,2024-07-27T07:26:54.331,returned,59.25
8527,4937,2024-11-15T00:16:38.951,processing,202.98
8528,6079,2024-09-01T02:05:19.011,processing,44.14
8529,7441,2024-12-18T21:34:54.065,shipped,128.66
8530,8559,2025-05-30T00:50:32.345,processing,217.6
8531,8712,2025-03-29T03:56:00.579,completed,177.89
8532,6160,2025-02-28T03:22:02.432,shipped,648.96
8533,9590,2024-07-09T18:03:31.914,cancelled,200.91
8534,2367,2025-05-07T00:42:16.544,shipped,5.44
8535,9294,2025-06-29T01:49:38.698,shipped,1670.52
8536,7046,2024-06-08T23:07:53.992,shipped,3631.32
8537,7197,2024-03-29T14:35:37.548,shipped,1212.14
8538,4531,2025-01-17T04:28:06.020,returned,658.37
8539,5207,2024-07-02T15:46:25.456,processing,993.53
8540,2858,2024-07-12T21:48:19.005,shipped,1550.51
8541,3197,2024-01-06T02:21:21.207,cancelled,48.72
8542,5700,2025-09-13T14:22:54.491,shipped,669.84
8543,8418,2024-05-17T15:55:30.009,processing,81.47
8544,9030,2024-10-19T04:07:59.974,completed,183.12
8545,6244,2024-02-21T02:41:23.488,returned,153.07
8546,6298,2025-07-20T08:24:12.540,cancelled,370.64
8547,9110,2024-07-28T05:45:45.310,returned,65.6
8548,9499,2025-10-13T10:56:42.979,cancelled,629.03
8549,387,2025-09-02T19:20:55.247,returned,751.16
8550,5441,2024-03-24T04:20:07.181,completed,188.62
8551,8277,2025-10-27T22:59:22.592,processing,935.89
8552,127,2025-08-29T18:12:28.889,completed,431.38
8553,4809,2024-09-05T19:29:04.157,processing,10.35
8554,2256,2024-08-22T04:51:39.129,shipped,109.1
8555,4033,2025-07-19T11:58:17.829,completed,165.03
8556,5721,2024-09-01T07:47:39.978,shipped,342.04
8557,1905,2025-09-14T14:43:55.388,cancelled,2343.21
8558,7520,2024-04-19T09:58:23.802,processing,364.1
8559,4199,2024-04-16T00:40:28.012,processing,244.18
8560,3320,2024-09-10T13:22:58.651,shipped,152.88
8561,8319,2025-09-10T13:26:38.988,returned,745.42
8562,9419,2025-05-19T21:46:20.038,shipped,178.11
8563,9030,2024-01-01T13:03:34.581,shipped,407.97
8564,9521,2025-08-13T08:43:27.539,shipped,43.64
8565,9398,2024-05-12T15:08:51.221,shipped,20.23
8566,2361,2025-03-11T13:48:39.832,shipped,47.18
8567,9393,2025-10-03T00:03:11.345,shipped,443.67
8568,5616,2024-04-14T21:51:51.851,completed,301.22
8569,7466,2025-03-24T20:34:40.726,processing,100.7
8570,7872,2025-04-22T13:52:06.958,completed,38.18
8571,470,2025-09-05T05:13:05.191,processing,2654.98
8572,5036,2024-07-19T23:00:09.666,completed,427.63
8573,2798,2024-09-13T13:07:45.636,processing,286.97
8574,7103,2025-11-08T20:58:54.302,cancelled,121.56
8575,1967,2024-02-20T20:59:36.601,returned,206.7
8576,6075,2025-05-17T23:52:21.767,cancelled,305.45
8577,2853,2025-08-05T23:33:41.695,shipped,513.32
8578,1944,2024-03-31T20:33:52.318,returned,104.12
8579,6924,2024-03-09T02:21:49.463,cancelled,351.66
8580,3234,2024-03-03T11:02:14.696,returned,57.6
8581,8988,2024-05-24T17:06:51.523,processing,197.35
8582,1209,2024-09-30T08:19:34.298,processing,353.65
8583,8987,2025-05-19T22:46:00.438,cancelled,1194.94
8584,8035,2024-03-23T21:03:42.902,completed,818.47
8585,7406,2025-10-02T04:59:20.575,shipped,2309.13
8586,3246,2024-04-09T08:22:15.652,shipped,69.57
8587,7901,2024-12-05T15:27:54.173,processing,1018.78
8588,2028,2025-09-11T06:08:18.630,shipped,84.37
8589,3073,2024-05-11T22:40:15.517,completed,92.48
8590,6000,2024-07-21T19:17:02.312,processing,70.39
8591,1861,2024-03-05T10:03:13.203,returned,5821.54
8592,1571,2025-08-10T12:54:19.438,shipped,104.27
8593,6034,2025-08-21T06:13:21.868,shipped,255.21
8594,2528,2025-06-11T21:41:53.347,returned,292.39
8595,4644,2024-07-27T00:14:13.540,processing,375.18
8596,6531,2024-03-03T07:47:34.793,completed,2735.8
8597,6469,2024-05-03T07:07:31.065,completed,2499.55
8598,5771,2025-01-26T06:49:25.095,returned,507.37
8599,6165,2025-01-30T20:11:54.037,shipped,2.41
8600,4807,2024-11-08T06:48:52.059,cancelled,2958.01
8601,3242,2024-04-01T00:30:05.415,processing,285.22
8602,1604,2025-08-27T13:45:05.343,shipped,224.75
8603,4673,2024-11-16T08:50:37.623,shipped,708.01
8604,5117,2024-05-18T14:05:19.469,completed,154.52
8605,2153,2025-08-04T04:21:30.468,returned,86.15
8606,4569,2024-10-15T06:22:55.878,returned,1024.75
8607,2754,2024-02-26T09:07:36.199,shipped,356.62
8608,1927,2025-04-13T01:04:55.273,shipped,190.52
8609,9645,2025-10-21T12:01:50.183,shipped,2444.57
8610,684,2024-08-21T00:00:41.037,completed,434.67
8611,7035,2024-06-14T21:52:13.230,returned,42.76
8612,2644,2024-01-31T06:42:21.644,completed,738.47
8613,5749,2024-04-15T04:40:22.797,returned,847.83
8614,7032,2025-02-23T00:45:10.159,shipped,107.6
8615,103,2024-12-29T19:17:33.628,shipped,461.85
8616,5437,2025-06-09T18:38:03.518,completed,56.87
8617,700,2025-09-13T14:46:02.651,cancelled,12.17
8618,5966,2024-10-04T09:04:33.169,returned,135.06
8619,5897,2024-09-27T05:15:19.846,completed,1029.84
8620,4958,2025-08-05T18:05:20.343,completed,204
8621,5427,2025-08-05T12:18:13.337,returned,239.55
8622,3990,2025-01-08T19:13:05.641,returned,763.44
8623,7414,2024-06-19T21:46:02.213,returned,152.88
8624,8024,2024-12-18T16:32:00.284,returned,736.34
8625,6548,2025-07-14T12:55:45.125,processing,137.95
8626,5407,2025-05-12T15:09:15.539,returned,438.93
8627,6805,2025-03-04T17:52:53.927,completed,398.82
8628,9198,2024-07-06T20:41:39.207,processing,291.64
8629,6378,2025-06-28T20:26:09.842,processing,492.15
8630,1415,2025-05-04T02:29:59.929,processing,596.08
8631,2941,2024-07-10T17:22:56.605,returned,102.08
8632,841,2024-07-30T08:08:52.142,shipped,6.79
8633,5854,2025-10-07T15:26:55.020,returned,234.99
8634,5191,2024-07-15T08:57:27.495,cancelled,1203.69
8635,6048,2025-02-06T06:49:32.537,returned,105.06
8636,4959,2025-01-22T01:45:17.516,shipped,37.4
8637,79,2024-06-26T16:47:26.142,cancelled,243.77
8638,3042,2024-09-18T04:49:36.696,shipped,265.29
8639,2273,2024-05-29T22:56:33.814,returned,1474.87
8640,2781,2025-08-03T18:43:37.967,returned,1312.97
8641,9890,2025-09-12T19:17:02.210,processing,57.18
8642,5309,2024-11-21T16:27:20.981,returned,83.09
8643,1517,2024-08-08T22:31:34.680,returned,34.69
8644,683,2024-04-21T05:46:15.107,returned,1119.87
8645,4709,2025-08-01T18:30:55.556,returned,203.87
8646,2267,2025-03-20T18:01:22.851,shipped,110.43
8647,9908,2024-05-03T08:35:25.291,shipped,62.17
8648,8957,2025-07-15T11:21:33.446,shipped,846.61
8649,2544,2025-07-19T22:56:04.967,cancelled,1132.64
8650,7488,2024-06-15T07:58:17.366,cancelled,440.46
8651,5513,2025-11-14T20:09:05.666,returned,1388.64
8652,5992,2025-03-05T14:22:08.202,returned,427.79
8653,4609,2024-02-27T11:38:52.741,cancelled,73.8
8654,8768,2025-09-04T19:52:11.844,completed,24.99
8655,2034,2025-01-04T05:41:43.423,returned,148.6
8656,6117,2025-10-05T15:01:14.482,completed,135.69
8657,2371,2024-10-07T23:37:50.240,processing,319.76
8658,4324,2025-08-05T04:17:01.461,returned,144.55
8659,9754,2024-05-28T19:54:10.346,cancelled,1830.96
8660,521,2024-07-06T04:00:23.058,completed,2235.22
8661,8532,2025-05-20T21:59:06.616,shipped,120.32
8662,9276,2024-04-13T09:56:12.596,cancelled,471.47
8663,253,2025-01-14T03:20:57.460,shipped,289.36
8664,9323,2024-11-15T06:32:44.225,shipped,1326.24
8665,9743,2025-04-08T02:53:15.814,cancelled,83.98
8666,6478,2025-10-04T07:32:06.710,processing,334.32
8667,8937,2025-09-03T04:54:06.509,cancelled,823.23
8668,5646,2025-07-12T00:42:30.567,shipped,202.7
8669,1000,2025-03-04T15:14:47.802,shipped,1610.3
8670,6956,2025-11-12T03:30:37.358,processing,779.12
8671,4913,2024-04-06T09:41:52.158,returned,197.76
8672,1573,2024-11-14T22:24:26.899,processing,1183.55
8673,6075,2025-08-11T01:04:31.576,processing,23.79
8674,84,2024-09-18T15:09:23.757,shipped,375.68
8675,7541,2025-10-11T08:30:17.016,completed,1269.75
8676,198,2025-07-27T04:11:56.563,processing,432.22
8677,8,2025-02-01T02:15:14.924,processing,61.88
8678,618,2025-06-26T22:12:22.985,returned,127.58
8679,1847,2025-10-05T11:40:03.230,cancelled,312.76
8680,9313,2024-06-03T18:38:52.369,shipped,41.58
8681,1802,2024-01-09T21:16:41.750,shipped,67.08
8682,7532,2024-03-25T21:34:41.654,completed,267.42
8683,1465,2025-06-23T17:47:51.033,cancelled,621.31
8684,1327,2024-10-25T01:03:20.980,shipped,334.34
8685,6725,2025-01-07T12:05:57.768,shipped,27.23
8686,8019,2025-01-15T16:59:48.096,processing,84.48
8687,772,2024-03-27T02:47:50.265,processing,53.08
8688,8794,2025-07-30T12:29:05.094,completed,391.68
8689,684,2025-08-25T06:44:01.587,cancelled,984.96
8690,5446,2024-08-31T21:13:46.764,shipped,415.38
8691,4630,2024-07-12T17:13:29.355,shipped,264.79
8692,2326,2024-05-17T13:37:52.201,returned,961.44
8693,8898,2025-07-13T07:57:01.070,returned,963.2
8694,5825,2025-07-16T14:35:12.694,processing,2973.01
8695,1078,2024-10-13T03:11:09.632,cancelled,56.04
8696,6705,2025-10-27T03:04:34.269,processing,11.37
8697,1028,2024-01-19T21:02:26.411,returned,292.77
8698,4842,2025-04-09T21:44:17.611,cancelled,358.92
8699,1042,2025-03-27T23:32:21.672,returned,590.06
8700,5559,2024-02-24T14:19:35.804,completed,172.94
8701,8614,2025-03-04T11:56:43.791,completed,1484.43
8702,9918,2025-10-16T20:09:49.172,shipped,2266.94
8703,5368,2024-08-10T12:27:35.258,processing,662.22
8704,8357,2025-07-23T00:13:47.390,shipped,35.41
8705,4627,2025-11-03T08:21:33.594,completed,3006.2
8706,3681,2025-10-22T09:25:34.386,shipped,562.93
8707,1686,2024-05-27T00:42:33.944,returned,30.77
8708,3085,2024-03-08T04:58:07.205,cancelled,739.65
8709,6257,2024-07-25T09:38:48.828,shipped,53.51
8710,6165,2025-04-01T23:24:14.762,shipped,1839.85
8711,7714,2025-08-13T22:13:14.173,shipped,131.75
8712,3881,2024-08-23T09:49:51.778,processing,331.66
8713,5828,2025-08-31T18:37:59.466,returned,29.43
8714,7366,2025-06-14T06:47:25.158,cancelled,237.68
8715,1938,2025-05-14T07:20:11.435,returned,659.13
8716,9748,2024-04-29T11:35:12.380,shipped,198.46
8717,524,2024-11-08T06:38:47.518,completed,425.45
8718,5724,2025-03-04T15:17:56.292,shipped,10.45
8719,2183,2025-03-29T05:28:23.197,returned,813.44
8720,6622,2024-11-05T14:37:30.732,processing,1515.39
8721,8365,2025-10-08T03:32:17.744,completed,90.86
8722,4226,2025-07-04T05:18:42.432,processing,630.83
8723,172,2025-08-28T22:23:51.886,completed,68.37
8724,8624,2025-03-13T11:49:40.449,shipped,82.4
